item_id,kud_column,knowledge_type,assessment_route,content,source_block_id,source_excerpt,classification_stability,underspecification_flag,rationale
blk_0303_item_01,know,Type 1,rubric_with_clear_criteria,"how to achieve building regular physical activity into daily and weekly routines; for example, walking or cycling to school, a daily active mile or other forms of regular, moderate and/or vigorous physical activity",blk_0303,"L508-509: and how to achieve this; for example, walking or cycling to school, a daily active mile or other forms of regular, moderate and/or vigorous physical activity.",stable,null,propositional knowledge about methods and strategies for incorporating physical activity - factual content about how to achieve the goal
blk_0306_item_01,know,Type 1,rubric_with_clear_criteria,which adults to speak to in school if they are worried about their health,blk_0306,L512: are worried about their health.,stable,null,propositional knowledge about specific factual information - who the designated adults are in their school context
blk_0309_item_01,know,Type 1,rubric_with_clear_criteria,nutritional content including understanding calories and other nutritional content,blk_0309,L516: nutritional content).,classification_unstable,null,"propositional knowledge about factual content - what calories are, what other nutritional components exist, and their properties"
blk_0313_item_01,know,Type 1,rubric_with_clear_criteria,The characteristics of a poor diet and risks associated with unhealthy eating including obesity and tooth decay and other behaviours such as the impact of alcohol on diet or health,blk_0313,"L520-521: (including, for example, obesity and tooth decay) and other behaviours (e.g. the impact of alcohol on diet or health).",stable,null,Propositional knowledge about health risks and causal relationships - factual content about how diet affects health outcomes
blk_0316_item_01,know,Type 1,rubric_with_clear_criteria,"The facts about legal and illegal harmful substances and associated risks, including smoking, vaping, alcohol use and drug-taking, including the risks of nicotine addiction caused by nicotine products such as nicotine pouches",blk_0316,"L525-527: including smoking, vaping, alcohol use and drug-taking. This should include the risks of nicotine addiction, which are also caused by other nicotine products such as nicotine pouches.",stable,null,Propositional knowledge about factual content regarding substances and their risks - hard prerequisite sequence applies as understanding basic facts about substances must precede understanding their specific risks and effects
blk_0320_item_01,know,Type 1,rubric_with_clear_criteria,"Early signs of physical illness, such as weight loss or unexplained changes to the body",blk_0320,L533: unexplained changes to the body.,stable,null,Propositional knowledge about factual indicators - specific signs that can be learned and recognized
blk_0322_item_01,know,Type 1,rubric_with_clear_criteria,"About safe and unsafe exposure to the sun, and how to reduce the risk of sun damage, including skin cancer.",blk_0322,"L535: damage, including skin cancer.",stable,null,Propositional knowledge about sun safety and health risks - factual content that can be learned and assessed through knowledge checks
blk_0324_item_01,know,Type 1,rubric_with_clear_criteria,recommended amount of sleep for their age,blk_0324,"L537-539: recommended for their age, and practical steps for improving sleep, such as not using screens in the bedroom. The impact of poor sleep on weight, mood and ability to learn.",stable,null,factual information about sleep requirements - propositional knowledge
blk_0324_item_02,know,Type 1,rubric_with_clear_criteria,"practical steps for improving sleep, such as not using screens in the bedroom",blk_0324,"L537-539: recommended for their age, and practical steps for improving sleep, such as not using screens in the bedroom. The impact of poor sleep on weight, mood and ability to learn.",stable,null,factual knowledge of specific sleep hygiene practices
blk_0326_item_01,know,Type 1,rubric_with_clear_criteria,"twice a day with fluoride toothpaste, cleaning between teeth, and regular check-ups at the dentist",blk_0326,"L541-542: twice a day with fluoride toothpaste, cleaning between teeth, and regular check- ups at the dentist.",stable,null,propositional knowledge about specific dental hygiene practices - factual content that can be assessed through knowledge check
blk_0328_item_01,know,Type 1,rubric_with_clear_criteria,"About personal hygiene and germs including bacteria, viruses, how they are spread and treated, and the importance of handwashing.",blk_0328,"L544: spread and treated, and the importance of handwashing.",stable,null,"Propositional knowledge about factual content - what germs are, how they spread, how they are treated, and why handwashing is important. This is factual/conceptual content that can be assessed through knowledge checks."
blk_0330_item_01,know,Type 1,rubric_with_clear_criteria,The introduction of topics relating to vaccination and immunisation should be aligned with when vaccinations are offered to pupils,blk_0330,L546-547: introduction of topics relating to vaccination and immunisation should be aligned with when vaccinations are offered to pupils.,stable,null,This is propositional knowledge about curriculum sequencing - a factual claim about how vaccination education should be timed relative to actual vaccination schedules
blk_0333_item_01,know,Type 1,rubric_with_clear_criteria,"About hazards (including fire risks) that may cause harm, injury or risk and ways to reduce risks",blk_0333,L551: reduce risks.,stable,null,Propositional knowledge about hazards and risk reduction methods - factual content that must be understood
blk_0335_item_01,know,Type 1,rubric_with_clear_criteria,"How to recognise risk and keep safe around roads, railways, including level crossings, and water, including the water safety code",blk_0335,"L553: crossings, and water, including the water safety code.",stable,null,Hard prerequisite sequence - specific safety knowledge must be understood before it can be applied
blk_0338_item_01,know,Type 1,rubric_with_clear_criteria,the importance of reporting incidents rather than filming them,blk_0338,L557: including the importance of reporting incidents rather than filming them.,stable,null,propositional knowledge about appropriate emergency response behavior - factual content about what should be prioritized
blk_0340_item_01,know,Type 1,rubric_with_clear_criteria,Concepts of basic first aid for head injuries,blk_0340,L559: including head injuries.,stable,null,Propositional knowledge about first aid concepts that must be understood - Type 1 factual/conceptual content
blk_0344_item_01,know,Type 1,rubric_with_clear_criteria,"The human lifecycle and puberty as a stage in this process, including growth and other ways the body can change and develop during adolescence",blk_0344,"L565-566: during adolescence. This topic should include the human lifecycle, and puberty should be discussed as a stage in this process.",stable,null,Propositional knowledge about biological processes and developmental stages - factual content that must be understood
blk_0346_item_01,know,Type 1,rubric_with_clear_criteria,"The correct names of body parts, including the penis, vulva, vagina, testicles, scrotum, nipples",blk_0346,"L568-570: scrotum, nipples. Pupils should understand that all of these parts of the body are private and have skills to understand and express their own boundaries around these body parts.",stable,null,Propositional knowledge - factual content about anatomical terminology that must be held
blk_0348_item_01,know,Type 1,rubric_with_clear_criteria,"The average age of the onset of menstruation is twelve, periods can start at eight",blk_0348,"L572-574: whilst the average age of the onset of menstruation is twelve, periods can start at eight, so covering this topic before girls’ periods start will help them understand what to expect and avoid distress.",stable,null,Propositional knowledge - factual claims about menstrual cycle timing that must be understood
blk_0355_item_01,know,Type 1,rubric_with_clear_criteria,recognising and talking about emotions,blk_0355,"L589-595: Many aspects of suicide prevention are addressed through the mental wellbeing curriculum. Starting in primary school, the curriculum includes recognising and talking about emotions, looking after one’s own and others’ wellbeing, being worried about friendships, other relationships, and judging whether feelings or behaviour require support. Teachers should discuss isolation, loneliness and bullying, and how to cope when things go wrong in life. It is also important to ensure pupils understand how to seek help from a trusted adult, including when they are concerned about another person.",classification_unstable,null,propositional knowledge about emotional recognition and vocabulary that must be understood
blk_0357_item_01,know,Type 1,rubric_with_clear_criteria,Staff need evidence-based training before addressing suicide directly with secondary aged pupils to ensure they have the knowledge and skills to do this safely,blk_0357,"L597-600: evidence-based staff training before addressing suicide directly with secondary aged pupils, to ensure that staff have the knowledge and skills to do this safely. It is important that teachers use language and content that is accurate, straightforward and appropriate 25",classification_unstable,null,Propositional knowledge about training requirements - factual content about what must be in place
blk_0370_item_01,know,Type 1,rubric_with_clear_criteria,Factual information about the prevalence and characteristics of common types of mental ill health and more serious mental health conditions,blk_0370,L621-623: including carefully-presented factual information about the prevalence and characteristics of more serious mental health conditions. This should not be discussed in a way that encourages normal feelings to be labelled as mental health conditions.,stable,null,Propositional knowledge - factual content about prevalence and characteristics that learners must hold
blk_0375_item_01,know,Type 1,rubric_with_clear_criteria,"That gambling can lead to serious mental health harms, including anxiety, depression, and suicide, and that some gambling products are more likely to cause these harms than others",blk_0375,"L630-631: and suicide, and that some gambling products are more likely to cause these harms than others.",stable,null,Propositional knowledge - causal claims about how gambling affects mental health that learners must understand as factual content
blk_0387_item_01,know,Type 1,rubric_with_clear_criteria,"The risks related to online gambling and gambling-like content within gaming, including the accumulation of debt",blk_0387,L652: including the accumulation of debt.,stable,null,Propositional knowledge about specific risks and consequences - factual content about what risks exist and their effects
blk_0391_item_01,know,Type 1,rubric_with_clear_criteria,"The risks of illegal behaviours online, including drug and knife supply or the sale or purchasing of illicit drugs online",blk_0391,L657: purchasing of illicit drugs online.,stable,null,Propositional knowledge about specific risks and illegal activities - factual content that learners must hold
blk_0393_item_01,know,Type 1,rubric_with_clear_criteria,"The serious risks of viewing online content that promotes self-harm, suicide or violence",blk_0393,"L659-660: violence, including how to safely report this material and how to access support after viewing it.",stable,null,Propositional knowledge about specific risks - factual content that must be understood
blk_0396_item_01,know,Type 1,rubric_with_clear_criteria,"the characteristics of a healthy lifestyle, including physical activity and maintaining a healthy weight, including the links between an inactive lifestyle and ill-health, including cardiovascular ill-health",blk_0396,"L664-665: healthy weight, including the links between an inactive lifestyle and ill-health, including cardiovascular ill-health.",classification_unstable,null,propositional knowledge about health relationships and causal links - factual content to be understood
blk_0403_item_01,know,Type 1,rubric_with_clear_criteria,"the links between a poor diet and health risks, including tooth decay, unhealthy weight gain, and cardiovascular disease",blk_0403,"L673: including tooth decay, unhealthy weight gain, and cardiovascular disease.",stable,null,propositional knowledge about causal relationships between diet and specific health outcomes - factual content to be understood
blk_0405_item_01,know,Type 1,rubric_with_clear_criteria,"Unhealthy weight gain increases risks of cancer, type 2 diabetes and cardiovascular disease",blk_0405,L675: and cardiovascular disease.,stable,null,Propositional knowledge about health risks - factual content that can be assessed through knowledge test
blk_0410_item_01,know,Type 1,rubric_with_clear_criteria,"The facts about which drugs are illegal, the risks of taking illegal drugs, including the increased risk of potent synthetic drugs being added to illegal drugs, the risks of illicit vapes containing drugs, illicit drugs and counterfeit medicines, and the potential health harms, including the link to poor mental health.",blk_0410,"L682-684: increased risk of potent synthetic drugs being added to illegal drugs, the risks of illicit vapes containing drugs, illicit drugs and counterfeit medicines, and the potential health harms, including the link to poor mental health.",stable,null,"Propositional knowledge - factual content about drug classifications, risks, and health consequences that learners must hold"
blk_0413_item_01,know,Type 1,rubric_with_clear_criteria,"What constitutes low risk alcohol consumption in adulthood, and the legal age of sale for alcohol in England",blk_0413,"L687-690: constitutes low risk alcohol consumption in adulthood, and the legal age of sale for alcohol in England. Understanding how to increase personal safety while drinking alcohol, including how to decrease the risks of having a drink spiked or of poisoning from potentially fatal substances such as methanol.",classification_unstable,null,Factual propositional knowledge - specific definitions and legal facts that can be directly assessed
blk_0415_item_01,know,Type 1,rubric_with_clear_criteria,alcohol dependency,blk_0415,L692: alcohol dependency.,stable,null,propositional knowledge about a specific condition - factual content that must be understood
blk_0418_item_01,know,Type 1,rubric_with_clear_criteria,"The facts about the multiple serious harms from smoking tobacco (particularly the link to lung cancer and cardiovascular disease), the benefits of quitting and how to access support to do so",blk_0418,"L695-696: to lung cancer and cardiovascular disease), the benefits of quitting and how to access support to do so.",classification_unstable,null,"Propositional knowledge about health facts, causal relationships, and support resources - hard prerequisite sequence not required"
blk_0420_item_01,know,Type 1,rubric_with_clear_criteria,"The facts about vaping, including the harms posed to young people, and the role that vapes can play in helping adult smokers to quit",blk_0420,L698: vapes can play in helping adult smokers to quit.,stable,null,Propositional knowledge - factual claims about vaping harms and smoking cessation role that learners must hold
blk_0424_item_01,know,Type 1,rubric_with_clear_criteria,"treatment and prevention of infection, and about antibiotics",blk_0424,"L704: treatment and prevention of infection, and about antibiotics.",stable,null,propositional knowledge about medical facts and procedures that can be learned and assessed through knowledge checks
blk_0426_item_01,know,Type 1,rubric_with_clear_criteria,"Dental health and the benefits of good oral hygiene, including brushing teeth twice a day with fluoride toothpaste and cleaning between teeth, reducing consumption of sugar-containing food and drinks, and regular check-ups at the dentist",blk_0426,"L706-707: day with fluoride toothpaste and cleaning between teeth, reducing consumption of sugar-containing food and drinks, and regular check-ups at the dentist.",stable,null,Propositional knowledge about dental health practices and their benefits - factual content to be understood
blk_0428_item_01,know,Type 1,rubric_with_clear_criteria,knowledgeable healthcare professionals,blk_0428,L709: knowledgeable healthcare professionals.,stable,null,propositional knowledge about the role/status of pharmacists as healthcare professionals
blk_0430_item_01,know,Type 1,rubric_with_clear_criteria,the benefits of regular self-examination and screening,blk_0430,L711: self-examination and screening.,stable,null,propositional knowledge about health benefits - factual content to be understood
blk_0432_item_01,know,Type 1,rubric_with_clear_criteria,"The facts and scientific evidence relating to vaccination, immunisation and antimicrobial resistance",blk_0432,L713-714: resistance. The introduction of topics relating to vaccination and immunisation should be aligned with when vaccinations are offered to pupils.,stable,null,Propositional knowledge about scientific facts and evidence - hard prerequisite sequence exists for understanding scientific concepts
blk_0434_item_01,know,Type 1,rubric_with_clear_criteria,screen-free time before bed and removing phones from the bedroom are important for good-quality sleep,blk_0434,"L716-717: screen-free time before bed and removing phones from the bedroom, and how a lack of sleep can affect weight, mood and ability to learn.",classification_unstable,null,propositional knowledge about sleep hygiene practices - factual content to be understood
blk_0436_item_01,know,Type 1,rubric_with_clear_criteria,"The importance of pre-conception health, including taking folic acid",blk_0436,"L719-721: importance of pre-conception health, including taking folic acid. The importance of pelvic floor health. Information on miscarriage and pregnancy loss, and how to access care and support.",stable,null,Propositional knowledge about health facts and recommendations that learners must understand
blk_0436_item_02,know,Type 1,rubric_with_clear_criteria,The importance of pelvic floor health,blk_0436,"L719-721: importance of pre-conception health, including taking folic acid. The importance of pelvic floor health. Information on miscarriage and pregnancy loss, and how to access care and support.",stable,null,Propositional knowledge about health facts that learners must understand
blk_0436_item_03,know,Type 1,rubric_with_clear_criteria,"Information on miscarriage and pregnancy loss, and how to access care and support",blk_0436,"L719-721: importance of pre-conception health, including taking folic acid. The importance of pelvic floor health. Information on miscarriage and pregnancy loss, and how to access care and support.",stable,null,Factual knowledge about health conditions and support systems that learners must know
blk_0438_item_01,know,Type 1,rubric_with_clear_criteria,what a GP is; when to use A&E / minor injuries; accessing sexual health and family planning clinics; the role of local pharmacies; and how to seek help via local third sector partners which may have specialist services,blk_0438,L723-725: injuries; accessing sexual health and family planning clinics; the role of local pharmacies; and how to seek help via local third sector partners which may have specialist services.,classification_unstable,null,propositional knowledge about healthcare system components and their functions - factual content that can be learned and assessed through knowledge checks
blk_0440_item_01,know,Type 1,rubric_with_clear_criteria,"Before age 16, a child's parents will have responsibility for consenting to medical treatment on their behalf unless they are Gillick competent to take this decision for themselves",blk_0440,"L727-728: before this, a child’s parents will have responsibility for consenting to medical treatment on their behalf unless they are Gillick competent to take this decision for themselves.",stable,null,Propositional knowledge about legal framework - factual content about how medical consent works for minors
blk_0453_item_01,know,Type 1,rubric_with_clear_criteria,Carrying weapons is uncommon among young people,blk_0453,"L748-751: local context and avoid using fear as an educational tool. Children should be taught that carrying weapons is uncommon, and should not be scared into the perception that many young people are carrying knives (which can lead to the misconception that they need to carry a knife too).",stable,null,Propositional/factual content about statistical reality that learners must hold as knowledge
blk_0465_item_01,know,Type 1,rubric_with_clear_criteria,period problems such as premenstrual syndrome; heavy menstrual bleeding; endometriosis; and polycystic ovary syndrome (PCOS),blk_0465,L765-767: period problems such as premenstrual syndrome; heavy menstrual bleeding; endometriosis; and polycystic ovary syndrome (PCOS). When to seek help from healthcare professionals.,stable,null,propositional knowledge about specific medical conditions - factual content that must be understood
blk_0467_item_01,know,Type 1,rubric_with_clear_criteria,"The facts about reproductive health, including fertility and menopause, and the potential impact of lifestyle on fertility for men and women",blk_0467,L769: potential impact of lifestyle on fertility for men and women.,stable,null,Propositional knowledge - factual content about biological processes and causal relationships that learners must hold
blk_0468_item_01,know,Type 1,rubric_with_clear_criteria,Cardiopulmonary Resuscitation is usually best taught after 12 years old,blk_0468,L770: 11 Cardiopulmonary Resuscitation is usually best taught after 12 years old.,stable,null,Propositional knowledge about appropriate age for CPR instruction - factual content to be understood
---,,,,,,,,,
blk_0012_item_01,understand,Type 1,rubric_with_clear_criteria,"positive relationships, boundaries, privacy, and children's rights over their own bodies and personal information",blk_0012,"L25-28: positive relationships, but should also equip children to keep themselves and others safe, and to recognise and report risks and abuse, including online. This can be delivered by focusing on boundaries, privacy, and children’s rights over their own bodies and personal information. Pupils should be able to recognise emotional, physical and sexual abuse.",classification_unstable,null,propositional knowledge about concepts that must be understood before skills can be applied
blk_0024_item_01,understand,Type 1,rubric_with_clear_criteria,"The characteristics of safe and happy family life, including commitment to each other in times of difficulty, protection and care for children and other family members, the importance of spending time together and sharing each other's lives",blk_0024,"L53-54: including in times of difficulty, protection and care for children and other family members, the importance of spending time together and sharing each other’s lives.",stable,null,Propositional knowledge about family characteristics - factual/conceptual content about what constitutes safe and happy family life
blk_0028_item_01,understand,Type 1,rubric_with_clear_criteria,"That stable, caring relationships are at the heart of safe and happy families and are important for children's security as they grow up.",blk_0028,L59: important for children’s security as they grow up.,stable,null,"This is a propositional claim about how relationships function and their effects on children - factual/conceptual content to be understood, not a skill to deploy or orientation to sustain."
blk_0035_item_01,understand,Type 1,rubric_with_clear_criteria,How people choose and make friends,blk_0035,L67: choose and make friends.,stable,null,Propositional knowledge about social processes - conceptual understanding of friendship formation mechanisms
blk_0037_item_01,understand,Type 1,rubric_with_clear_criteria,"That healthy friendships are positive and welcoming towards others, and do not make others feel lonely or excluded",blk_0037,"L69-70: make others feel lonely or excluded. Pupils should learn skills for developing caring, kind friendships.",stable,null,Propositional knowledge about characteristics of healthy friendships - factual/conceptual content to be understood
blk_0043_item_01,understand,Type 1,rubric_with_clear_criteria,"Most friendships have ups and downs, and that these can often be worked through so that the friendship is repaired or even strengthened.",blk_0043,L78: through so that the friendship is repaired or even strengthened.,stable,null,This is propositional knowledge about how friendships work - a factual/conceptual claim about the nature of relationships that learners must understand.
blk_0056_item_01,understand,Type 1,rubric_with_clear_criteria,"The difference between being assertive and being controlling, and conversely the difference between being kind to other people and neglecting your own needs",blk_0056,"L95-96: and being controlling, and conversely the difference between being kind to other people and neglecting your own needs.",stable,null,Propositional knowledge about conceptual distinctions that can be understood and explained
blk_0073_item_01,understand,Type 1,rubric_with_clear_criteria,"That people should be respectful in online interactions, and that the same principles apply to online relationships as to face-to-face relationships, including where people are anonymous",blk_0073,"L120-123: principles apply to online relationships as to face-to-face relationships, including where people are anonymous. For example, the importance of avoiding putting pressure on others to share information and images online, and strategies for resisting peer pressure.",stable,null,Propositional knowledge about how principles transfer across contexts - factual/conceptual content to be understood
blk_0086_item_01,understand,Type 1,rubric_with_clear_criteria,"What sorts of boundaries are appropriate in friendships with peers and others (including online). This can include learning about boundaries in play and in negotiations about space, toys, books, resources etc.",blk_0086,"L145-146: (including online). This can include learning about boundaries in play and in negotiations about space, toys, books, resources etc.",stable,null,Propositional knowledge about appropriate boundaries - conceptual understanding that can be assessed through explanation or application to scenarios
blk_0088_item_01,understand,Type 1,rubric_with_clear_criteria,that it is not always right to keep secrets if they relate to being safe,blk_0088,L148: that it is not always right to keep secrets if they relate to being safe.,stable,null,propositional knowledge about when secret-keeping is inappropriate - a conceptual understanding that can be assessed through explanation or scenario application
blk_0090_item_01,understand,Type 1,rubric_with_clear_criteria,"the differences between appropriate and inappropriate or unsafe contact, including physical contact",blk_0090,"L150: and inappropriate or unsafe contact, including physical contact.",stable,null,propositional knowledge about definitional distinctions that must be understood - Type 1 conceptual content
blk_0114_item_03,understand,Type 1,rubric_with_clear_criteria,"Schools have an important role as a place of consistency and safety where pupils can find support, particularly for those experiencing unhealthy or unsafe relationships",blk_0114,"L190-195: behaviour. While teaching children how to stay safe, including online, teachers should be clear that being a victim of abuse is never the fault of the child or young person. Different forms of abuse should be addressed sensitively and clearly at appropriate ages. For pupils who are experiencing or have experienced unhealthy or unsafe relationships, including at home, schools have an important role as a place of consistency and safety where pupils can find support.",stable,null,Conceptual understanding - transferable idea about the protective function of schools in safeguarding contexts
blk_0131_item_01,understand,Type 1,rubric_with_clear_criteria,"How families and relationships change over time, including through birth, death, separation and new relationships",blk_0131,L222: separation and new relationships.,stable,null,Propositional knowledge about family lifecycle patterns and relationship transitions - factual/conceptual content to be understood
blk_0133_item_02,understand,Type 1,rubric_with_clear_criteria,the importance of the early years of a child's life for brain development,blk_0133,L224-225: characteristics of successful parenting and the importance of the early years of a child’s life for brain development.,stable,null,conceptual understanding of causal relationship between early years and brain development
blk_0139_item_01,understand,Type 1,rubric_with_clear_criteria,"The role of consent, trust, mutual respect, honesty, kindness, loyalty, shared interests and outlooks, generosity, boundaries, tolerance, privacy, and the management of conflict, reconciliation and ending relationships in romantic relationships",blk_0139,"L235-238: romantic relationships. For example, pupils should understand the role of consent, trust, mutual respect, honesty, kindness, loyalty, shared interests and outlooks, generosity, boundaries, tolerance, privacy, and the management of conflict, reconciliation and ending relationships.",stable,null,Propositional knowledge about how relationship elements function - conceptual understanding that can be assessed through explanation of roles and connections
blk_0141_item_02,understand,Type 1,rubric_with_clear_criteria,"understand the legal rights and responsibilities regarding equality, and that everyone is unique and equal",blk_0141,"L240-242: respect, including in public spaces and including strangers. Pupils should understand the legal rights and responsibilities regarding equality, and that everyone is unique and equal.",classification_unstable,null,"propositional knowledge - factual/conceptual claims about legal rights, responsibilities, and equality principles"
blk_0143_item_01,understand,Type 1,rubric_with_clear_criteria,"The importance of self-esteem, independence and having a positive relationship with oneself, and how these characteristics support healthy relationships with others",blk_0143,"L244-246: oneself, and how these characteristics support healthy relationships with others. This includes developing one’s own interests, hobbies, friendship groups, and skills. Pupils should understand what it means to be treated with respect by others.",stable,null,Propositional knowledge about causal relationships - how self-esteem and independence affect relationship quality
blk_0143_item_03,understand,Type 1,rubric_with_clear_criteria,What it means to be treated with respect by others,blk_0143,"L244-246: oneself, and how these characteristics support healthy relationships with others. This includes developing one’s own interests, hobbies, friendship groups, and skills. Pupils should understand what it means to be treated with respect by others.",stable,null,Conceptual understanding of respect in relationships - definitional knowledge
blk_0148_item_02,understand,Type 1,rubric_with_clear_criteria,The impact of bullying,blk_0148,L252: responsibilities of bystanders to report bullying and how and where to get help.,classification_unstable,null,Conceptual understanding of causal relationships and consequences - builds on knowing what bullying is
blk_0152_item_01,understand,Type 1,rubric_with_clear_criteria,"Ethical behaviour goes beyond consent and involves kindness, care, attention to the needs and vulnerabilities of the other person, as well as an awareness of power dynamics",blk_0152,"L256-259: understand that ethical behaviour goes beyond consent and involves kindness, care, attention to the needs and vulnerabilities of the other person, as well as an awareness of power dynamics. Pupils should understand that just because someone says yes to doing something, that doesn’t automatically make it ethically ok.",stable,null,Propositional knowledge about what constitutes ethical behaviour - a conceptual understanding that can be explained and assessed through clear criteria
blk_0152_item_02,understand,Type 1,rubric_with_clear_criteria,"Just because someone says yes to doing something, that doesn't automatically make it ethically ok",blk_0152,"L256-259: understand that ethical behaviour goes beyond consent and involves kindness, care, attention to the needs and vulnerabilities of the other person, as well as an awareness of power dynamics. Pupils should understand that just because someone says yes to doing something, that doesn’t automatically make it ethically ok.",stable,null,Propositional knowledge about the relationship between consent and ethics - a conceptual principle that can be understood and assessed
blk_0154_item_01,understand,Type 1,rubric_with_clear_criteria,"How stereotypes, in particular stereotypes based on sex, gender reassignment, race, religion, sexual orientation or disability, can cause damage (e.g. how they might normalise non-consensual behaviour or encourage prejudice)",blk_0154,"L261-263: religion, sexual orientation or disability, can cause damage (e.g. how they might normalise non-consensual behaviour or encourage prejudice). Pupils should be equipped to recognise misogyny and other forms of prejudice.",stable,null,Propositional knowledge about causal relationships - how stereotypes function and their effects
blk_0156_item_01,understand,Type 1,rubric_with_clear_criteria,"How inequalities of power can impact behaviour within relationships, including sexual relationships. For example, how people who are disempowered can feel they are not entitled to be treated with respect by others or how those who enjoy an unequal amount of power might, with or without realising it, impose their preferences on others.",blk_0156,"L265-267: relationships. For example, how people who are disempowered can feel they are not entitled to be treated with respect by others or how those who enjoy an unequal amount of power might, with or without realising it, impose their preferences on others.",stable,null,"This describes conceptual understanding of how power dynamics function in relationships - a transferable concept that can be understood and explained, fitting Type 1 conceptual knowledge."
blk_0158_item_01,understand,Type 1,rubric_with_clear_criteria,"How pornography can negatively influence sexual attitudes and behaviours by normalising harmful sexual behaviours and by disempowering some people, especially women, to feel a sense of autonomy over their own body and providing some people with a sense of sexual entitlement to the bodies of others",blk_0158,"L269-271: by normalising harmful sexual behaviours and by disempowering some people, especially women, to feel a sense of autonomy over their own body and providing some people with a sense of sexual entitlement to the bodies of others.",stable,null,Propositional knowledge about causal relationships - how pornography affects attitudes and behaviours through specific mechanisms
blk_0164_item_01,understand,Type 1,rubric_with_clear_criteria,"The same expectations of behaviour apply in all contexts, including online",blk_0164,"L280: behaviour apply in all contexts, including online.",stable,null,Propositional knowledge - a conceptual principle about behavioral consistency across contexts that learners must understand
blk_0166_item_02,understand,Type 1,rubric_with_clear_criteria,the difference between public and private online spaces and related safety issues,blk_0166,L282-284: information online and of using privacy and location settings appropriately to protect information online. Pupils should also understand the difference between public and private online spaces and related safety issues.,classification_unstable,null,conceptual understanding of online space distinctions and their safety implications
blk_0170_item_01,understand,Type 1,rubric_with_clear_criteria,"Any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up",blk_0170,"L291-294: not to pass on personal material which is sent to them. Pupils should understand that any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up. Pupils should understand the serious risks of sending material to others, including the law concerning the sharing of images.",stable,null,Propositional knowledge about how digital sharing works - a factual claim about the nature of online distribution
blk_0170_item_02,understand,Type 1,rubric_with_clear_criteria,"The serious risks of sending material to others, including the law concerning the sharing of images",blk_0170,"L291-294: not to pass on personal material which is sent to them. Pupils should understand that any material provided online might be circulated, and that once this has happened there is no way of controlling where it ends up. Pupils should understand the serious risks of sending material to others, including the law concerning the sharing of images.",stable,null,Propositional knowledge about legal and personal risks - factual content about consequences and legal frameworks
blk_0172_item_02,understand,Type 1,rubric_with_clear_criteria,"The potentially serious consequences of acquiring or generating indecent or sexual images of someone under 18, including the potential for criminal charges and severe penalties including imprisonment",blk_0172,"L296-303: even if the photo is of themselves or of someone who has consented, and even if the image was created by the child and/or using AI generated imagery. Pupils should understand the potentially serious consequences of acquiring or generating indecent or sexual images of someone under 18, including the potential for criminal charges and severe penalties including imprisonment. Pupils should know how to seek support and should understand that they will not be in trouble for asking for help, either at school or with the police, if an image of themselves has been shared. Pupils should also understand that sharing indecent images of people over 18 without consent is a crime.",stable,null,Conceptual understanding of consequences and implications - transferable conceptual ideas
blk_0176_item_02,understand,Type 1,rubric_with_clear_criteria,how deepfakes can be used maliciously as well as for entertainment,blk_0176,"L308-309: used maliciously as well as for entertainment, the harms that can be caused by deepfakes and how to identify them.",classification_unstable,null,conceptual understanding of deepfake applications and purposes
blk_0176_item_03,understand,Type 1,rubric_with_clear_criteria,the harms that can be caused by deepfakes,blk_0176,"L308-309: used maliciously as well as for entertainment, the harms that can be caused by deepfakes and how to identify them.",classification_unstable,null,conceptual understanding of deepfake consequences and impacts
blk_0179_item_02,understand,Type 1,rubric_with_clear_criteria,That online content can present a distorted picture of the world and normalise or glamorise behaviours which are unhealthy and wrong,blk_0179,L312-315: Pupils should be taught where to go for advice and support about something they have seen online. Pupils should understand that online content can present a distorted picture of the world and normalise or glamorise behaviours which are unhealthy and wrong.,stable,null,Conceptual understanding - causal claim about how online content affects perception that learners must internalise
blk_0186_item_01,understand,Type 1,rubric_with_clear_criteria,"That pornography, and other online content, often presents a distorted picture of people and their sexual behaviours and can negatively affect how people behave towards sexual partners. This can affect pupils who see pornographic content accidentally as well as those who see it deliberately. Pornography can also portray misogynistic behaviours and attitudes which can negatively influence those who see it.",blk_0186,L325-328: and their sexual behaviours and can negatively affect how people behave towards sexual partners. This can affect pupils who see pornographic content accidentally as well as those who see it deliberately. Pornography can also portray misogynistic behaviours and attitudes which can negatively influence those who see it.,stable,null,Propositional knowledge about causal relationships - how pornography affects behaviour and attitudes. This is factual/conceptual content about how the world works that learners must understand.
blk_0197_item_02,understand,Type 1,rubric_with_clear_criteria,That kindness and care for others requires more than just consent,blk_0197,"L346-348: including in early romantic relationships (in all contexts, including online) and early sexual relationships that might involve kissing or touching. That kindness and care for others requires more than just consent.",stable,null,Propositional claim about how relationships work - conceptual understanding that can be explained and applied
